,Entidad,Nit Entidad,Departamento Entidad,Ciudad Entidad,OrdenEntidad,Entidad Centralizada,ID del Proceso,Referencia del Proceso,PCI,ID del Portafolio,Nombre del Procedimiento,Descripción del Procedimiento,Fase,Fecha de Publicacion del Proceso,Fecha de Ultima Publicación,Fecha de Publicacion (Fase Planeacion Precalificacion),Fecha de Publicacion (Fase Seleccion Precalificacion),Fecha de Publicacion (Manifestacion de Interes),Fecha de Publicacion (Fase Borrador),Fecha de Publicacion (Fase Seleccion),Precio Base,Modalidad de Contratacion,Justificación Modalidad de Contratación,Duracion,Unidad de Duracion,Fecha de Recepcion de Respuestas,Fecha de Apertura de Respuesta,Fecha de Apertura Efectiva,Ciudad de la Unidad de Contratación,Nombre de la Unidad de Contratación,Proveedores Invitados,Proveedores con Invitacion Directa,Visualizaciones del Procedimiento,Proveedores que Manifestaron Interes,Respuestas al Procedimiento,Respuestas Externas,Conteo de Respuestas a Ofertas,Proveedores Unicos con Respuestas,Numero de Lotes,Estado del Procedimiento,ID Estado del Procedimiento,Adjudicado,ID Adjudicacion,CodigoProveedor,Departamento Proveedor,Ciudad Proveedor,Fecha Adjudicacion,Valor Total Adjudicacion,Nombre del Adjudicador,Nombre del Proveedor Adjudicado,NIT del Proveedor Adjudicado,Codigo Principal de Categoria,Estado de Apertura del Proceso,Tipo de Contrato,Subtipo de Contrato,Categorias Adicionales,URLProceso,Codigo Entidad,Estado Resumen,Fecha,exchange_rate,Year,Avg,Valor del Contrato,Valor real,Codigo de Categoria Recortado,keep,Valor Proyectado,range-,range+,in_range,perc_error,Similitud de valor,miles de dolares sobre estimación,predicterr,Contrato relacionado con publicidad,Tamaño valor extraño,veces la predicción
340601,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5587334,IPSE-038-2024,700566011,CO1.BDOS.5470153,PRESTACION DE SERVICIOS JURIDICOS CONTRATOS Y SEGUIMIENTO,PRESTAR SERVICIOS PROFESIONALES COMO APOYO A LA SUPERVISION EN EL COMPONENTE JURIDICO A LA IMPLEMENTACION DE PROYECTOS DE AMPLIACION DE COBERTURA Y MEJORAMIENTO DE LA INFRAESTRUCTURA DEL SERVICIO DE ENERGIA ELECTRICA A CARGO DE LA SUBDIRECCION DE CONTRATOS Y SEGUIMIENTO,Presentación de oferta,01/22/2024,01/22/2024,,,,,01/22/2024,45920000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,720631001,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,DIEGO FERNANDO,2231428,V1.80121704,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5479531,700566011,Adjudicado,2024,3.9155429850746266,,1,45920000,45.919999999999995,V1.801,True,46.59122214179452,91.21496651167857,35.69713497161865,1,-0.0144066223408293,0.6809774907795701,-0.1714250473952408,-0.1030988097190857,0.2940433025360107,4.072745244409533,0.9855933776591705
183827,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5890383,IPSE-102-2024,700566011,CO1.BDOS.5773380,PRESTAR SERVICIOS PROFESIONALES COMO APOYO CONTABLE EN LA ACTUALIZACIÓN DE LOS ACTIVOS ELÉCTRICOS PROPIEDAD DEL IPSE,"PRESTAR SERVICIOS PROFESIONALES COMO APOYO CONTABLE EN LA ACTUALIZACIÓN
DE LOS ACTIVOS ELÉCTRICOS PROPIEDAD DEL IPSE",Presentación de oferta,03/05/2024,03/05/2024,,,,,03/05/2024,24800000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,711432047,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,CARLOS ALBERTO VARGAS PULIDO,1075243643,V1.80161602,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5780965,700566011,Adjudicado,2024,3.9155429850746266,,1,24800000,24.8,V1.801,True,117.64630558944017,230.32458328533914,90.13792419433592,1,-0.7891986503465178,0.433679292072757,-23.71224270640221,-0.9523268938064576,0.396126389503479,4.045580437806508,0.21080134965348224
366102,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5576915,IPSE-032-2024,700566011,CO1.BDOS.5459671,PRESTACION SERVICIOS JURIDICOS TALENTO HUMANO,PRESTAR SERVICIOS PROFESIONALES A LA OFICINA JURIDICA EN LA ESTRUCTURACION DEL PLAN DE ACCION Y EL DOCUMENTO METODOLOGICO DE PREVENCION Y ATENCION DEL DANO ANTIJURIDICO EN TEMAS DE TALENTO HUMANO,Presentación de oferta,01/19/2024,01/19/2024,,,,,01/19/2024,69300000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,724643259,Valle del Cauca,Cali,,0,No Adjudicado,MARIA MONICA CIFUENTES SEGURA,1144040019,V1.80121704,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5469153,700566011,Adjudicado,2024,3.9155429850746266,,1,69300000,69.30000000000001,V1.801,True,11.861336527385566,23.22178651670699,9.087886333465574,0,4.842511915921069,3.989090974435771e-05,14.66939928678109,4.809332847595215,0.304427832365036,2.299309434981678,5.84251191592107
354823,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6570298,IPSE-IMC-008-2024,700566011,CO1.BDOS.6439400,EXÁMENES OCUPACIONALES,"CONTRATAR LA REALIZACIÓN DE LOS EXÁMENES MÉDICOS OCUPACIONALES PERIÓDICOS, DE INGRESO Y RETIRO A LOS SERVIDORES PÚBLICOS DEL IPSE.",Presentación de oferta,07/26/2024,07/26/2024,,,,,07/26/2024,5035300,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,Mes(es),08/08/2024,08/08/2024,08/08/2024,Bogotá,SECRETARIA GENERAL,0,0,15,0,3,0,0,3,0,Seleccionado,70,Si,CO1.AWD.2005862,704848415,Distrito Capital de Bogotá,No Definido,08/14/2024,4777900,Natalia Abaunza,REYVELT MEDICINA ESPECIALIZADA,900868701,V1.93141808,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6456016,700566011,Adjudicado,2024,3.9155429850746266,,1,5035300,5.0352999999999986,V1.931,True,16.00547501024844,31.335062699582757,12.26303100585938,1,-0.6854014019092933,0.5261602714648659,-2.801699547691049,-1.121241331100464,0.3057997822761535,2.1945847954563016,0.3145985980907067
581722,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6504843,IPSE-184-2024,700566011,CO1.BDOS.6380063,PRESTACION DE SERVICIOS,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS DESDE EL COMPONENTE TÉCNICO CIVIL EN ESTRUCTURAS EN LA FORMULACIÓN, ESTRUCTURACIÓN, DISEÑO Y EVALUACIÓN DE PROYECTOS ENERGÉTICOS SOSTENIBLES PARA EL TERRITORIO NACIONAL.",Presentación de oferta,07/11/2024,07/11/2024,,,,,07/11/2024,48198000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECCIÓN DE PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,705174688,Boyacá,Tunja,,0,No Adjudicado,JONATHAN JOSE CALA MONROY,7188384,V1.81101514,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6390810,700566011,Adjudicado,2024,3.9155429850746266,,1,48198000,48.197999999999986,V1.811,True,46.51616193677077,91.06801578205908,35.63962554931641,1,0.0361559938138346,0.6022041340820664,0.4295286936294893,0.0149576533585786,0.2290818691253662,1.0217176132624286,1.0361559938138347
238352,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6509717,IPSE-185-2024,700566011,CO1.BDOS.6382846,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCION DE PLANIFICACION Y PROMOCION DE SOLUCIONES ENERGETICAS,"PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCION DE PLANIFICACION Y PROMOCION DE SOLUCIONES ENERGETICAS PARA APOYAR DESDE EL COMPONENTE ARQUITECTONICO EN LA FORMULACION, DISEÑO Y ESTRUCTURACION DE PROYECTOS ENERGETICOS EN EL TERRITORIO NACIONAL, EN EL MARCO DE LA IMPLEMENTACION DE LA TRANSICION ENERGETICA JUSTA",Presentación de oferta,07/12/2024,07/12/2024,,,,,07/12/2024,23780000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECCIÓN DE PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,721218204,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,MILLER DAVID GUZMAN ESCOBAR,1061755288,V1.81101516,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6394756,700566011,Adjudicado,2024,3.9155429850746266,,1,23780000,23.779999999999998,V1.811,True,70.66530137804745,138.346512549499,54.142147064209,1,-0.6634840645088173,0.5592795841397679,-11.97415059846517,-0.6830002069473267,0.1703357398509979,0.4640938671877537,0.3365159354911827
611130,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6487328,IPSE-SG-SAMC-004-2024 (Manifestación de interés (Menor Cuantía)),700566011,CO1.BDOS.6279376,PRESTAR LOS SERVICIOS DE APOYO PARA LA IMPLEMENTACION DE LAS ESTRATEGIAS DE INNOVACION Y TRANSFERENCIA DEL CONOCIMIENTO SOBRE LOS PROGRAMAS Y PROYECTOS DE LA TRANSICION ENERGETICA JUSTA; CON UN EN (Ma,"PRESTAR LOS SERVICIOS DE APOYO PARA LA IMPLEMENTACION DE LAS ESTRATEGIAS DE INNOVACION Y TRANSFERENCIA DEL CONOCIMIENTO SOBRE LOS PROGRAMAS Y PROYECTOS DE LA TRANSICION ENERGETICA JUSTA, CON UN ENFOQUE DE COMUNICACION DIFERENCIAL",Manifestación de interés (Menor Cuantía),07/08/2024,07/08/2024,,,07/08/2024,,,125000000,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,otro,día(s),07/17/2024,07/17/2024,07/17/2024,Bogotá,GESTION DE CONTRATACION,0,0,36,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80141902,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6373023,700566011,Manifestación de interés (Menor Cuantía),2024,3.9155429850746266,,1,125000000,124.99999999999997,V1.801,True,161.9420207905419,317.04547174760785,124.0762939453125,1,-0.228118808263627,0.7741052430658566,-9.43471210285739,-0.2281989753246307,0.3449801206588745,0.010020882625465242,0.7718811917363729
617789,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6403595,IPSE-SG-SAMC-004-2024,700566011,CO1.BDOS.6279376,PRESTAR LOS SERVICIOS DE APOYO PARA LA IMPLEMENTACION DE LAS ESTRATEGIAS DE INNOVACION Y TRANSFERENCIA DEL CONOCIMIENTO SOBRE LOS PROGRAMAS Y PROYECTOS DE LA TRANSICION ENERGETICA JUSTA; CON UN EN,"PRESTAR LOS SERVICIOS DE APOYO PARA LA IMPLEMENTACION DE LAS ESTRATEGIAS DE INNOVACION Y TRANSFERENCIA DEL CONOCIMIENTO SOBRE LOS PROGRAMAS Y PROYECTOS DE LA TRANSICION ENERGETICA JUSTA, CON UN ENFOQUE DE COMUNICACION DIFERENCIAL",Presentación de observaciones,06/20/2024,06/20/2024,,,,06/20/2024,,125000000,Selección Abreviada de Menor Cuantía,Presupuesto menor al 10% de la Menor Cuantía,otro,día(s),07/15/2024,07/15/2024,07/15/2024,Bogotá,GESTION DE CONTRATACION,0,0,36,0,0,0,0,0,0,Evaluación,60,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80141902,Cerrado,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6289498,700566011,Presentación de observaciones,2024,3.9155429850746266,,1,125000000,124.99999999999997,V1.801,True,161.9420207905419,317.04547174760785,124.0762939453125,1,-0.228118808263627,0.7741052430658566,-9.43471210285739,-0.2281989753246307,0.3449801206588745,0.010020882625465242,0.7718811917363729
153266,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5556859,IPSE-016-2024,700566011,CO1.BDOS.5439474,RIGOBERTO GARZON RODRIGUEZ,PRESTAR SERVICIOS DE APOYO A LA GESTIÓN COMO DE CONDUCTOR DEL IPSE,Presentación de oferta,01/17/2024,01/17/2024,,,,,01/17/2024,22100000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,711611608,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,RIGOBERTO GARZON RODRIGUEZ,3242459,V1.80111612,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5450043,700566011,Adjudicado,2024,3.9155429850746266,,1,22100000,22.1,V1.801,True,150.78943579611592,295.2112587774213,115.531436920166,1,-0.8534380085493413,0.4010998745312559,-32.86630648333011,-0.849624514579773,0.3497167825698852,-0.08427821672745978,0.14656199145065876
398586,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6787739,IPSE-211-2024,700566011,CO1.BDOS.6660524,PRESTAR SERVICIO COMO CONDUCTOR TEMPORAL,PRESTAR EL SERVICIO DE APOYO A LA GESTION COMO CONDUCTOR TEMPORAL DEL IPSE,Presentación de oferta,09/05/2024,09/05/2024,,,,,09/05/2024,10400000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,día(s),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,728265422,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,Jose Oswaldo cortes Ortiz,80013549,V1.80111612,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6669347,700566011,Adjudicado,2024,3.9155429850746266,,1,10400000,10.400000000000002,V1.801,True,18.97997041917061,37.1584450158537,14.54202175140381,1,-0.4520539405321969,0.7161423585812551,-2.191259412009004,-0.4153111577033997,0.3550755381584167,-0.38212494141949066,0.5479460594678031
684448,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6231564,IPSE-IMC-003-2024,700566011,CO1.BDOS.6110470,ELEMENTOS DE PROTECCION PERSONAL 2024,ADQUISICION ELEMENTOS DE PROTECCION PERSONAL Y SEGURIDAD INDUSTRIAL PARA SERVIDORES PUBLICOS DEL IPSE QUE REALIZAN COMISION,Presentación de oferta,05/14/2024,05/14/2024,,,,,05/14/2024,24986194,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,día(s),05/21/2024,05/21/2024,05/21/2024,Bogotá,SECRETARIA GENERAL,0,0,52,0,4,0,0,4,0,Seleccionado,70,Si,CO1.AWD.1936434,708656277,Boyacá,Tunja,05/28/2024,22837052,ANDRES CORREDOR,SUMINISTROS 2020 SAS,901356386,V1.46181604,Cerrado,Compraventa,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6119143,700566011,Adjudicado,2024,3.9155429850746266,,1,24986194,24.986194,V1.461,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,30.90642280680234,2.093769900363616e-11,6.181284561360469,30.92374038696289,0.3856628835201263,-0.43270041750207744,31.906422806802343
256971,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5910396,IPSE-112-2024,700566011,CO1.BDOS.5793586,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS DESDE EL COMPONENTE AMBIENTAL,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS DESDE EL COMPONENTE AMBIENTAL EN LA ESTRUCTURACIÓN Y VIABILIZACIÓN DE PROYECTOS ENERGÉTICOS COMO EN EL ACOMPAÑAMIENTO A FORMULADORES DE PROYECTOS ENERGÉTICOS EN EL TERRITORIO NACIONAL,Presentación de oferta,03/07/2024,03/07/2024,,,,,03/07/2024,53000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION PLANIFICACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,718379167,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,Sory Cristina Trujillo Escobar,26420665,V1.77101504,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5800564,700566011,Adjudicado,2024,3.9155429850746266,,1,53000000,53.00000000000001,V1.771,True,241.29346937883403,472.3974756853064,184.8735694885254,1,-0.7803504581518976,0.4245999005809573,-48.08872488351582,-0.747959554195404,0.1798878312110901,-1.7167179096941598,0.21964954184810234
288248,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5820436,IPSE 091-2024,700566011,CO1.BDOS.5703519,Pruebas psicométricas KOMPE ESTATAL,Adquirir treinta y cinco (35) pruebas psicométricas a través de las cuales se evalúe el nivel de desarrollo de las competencias requeridas en los servidores públicos del IPSE,Presentación de oferta,02/22/2024,02/22/2024,,,,,02/22/2024,3917000,Contratación directa,No existe pluralidad de oferentes en el mercado,otro,día(s),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,701151052,Distrito Capital de Bogotá,No Definido,,0,No Adjudicado,PSIGMA CORPORATION SAS,830059465,V1.80111500,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5711496,700566011,Adjudicado,2024,3.9155429850746266,,1,3917000,3.917000000000002,V1.801,True,221.34141310560653,433.33590869608133,169.5867576599121,1,-0.9823033568592464,0.2638835656550997,-55.5285471094024,-0.4599035680294037,0.3519291281700134,-2.046239972846495,0.017696643140753424
540264,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6279864,IPSE-159-2024,700566011,CO1.BDOS.6157959,SERVICIOS PROFESIONALES REDISEÑO INSTITUCIONAL,PRESTAR SERVICIOS PROFESIONALES PARA REALIZAR ACTIVIDADES RELACIONADAS CON EL PROCESO DE REDISEÑO INSTITUCIONAL,Presentación de oferta,05/23/2024,05/23/2024,,,,,05/23/2024,21000000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SECRETARIA GENERAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,726712961,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,Ana Milena,39761393,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6166482,700566011,Adjudicado,2024,3.9155429850746266,,1,21000000,21.0,V1.801,True,0.7831085970149254,1.533147686796712,0.6000000000000001,0,25.81620413828729,2.70053454442918e-10,5.163240827657459,25.92577171325684,0.3452877104282379,-2.3009190743605394,26.816204138287294
197098,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.5992970,IPSE-126-2024,700566011,CO1.BDOS.5874593,CONFIGURACION Y GENERACION DE REPORTES DE LOS SISTEMAS DE MONITOREO,PRESTAR SERVICIOS PROFESIONALES COMO APOYO TECNICO EN EL GRUPO DE SEGUIMIENTO A LA PRESTACION DEL SERVICIO EN LO RELACIONADO CON LA CONFIGURACION Y GENERACION DE REPORTES DE LOS SISTEMAS QUE MONITOREAN LAS VARIABLES CLIMATOLOGICAS DE LAS ESTACIONES DE POTENCIALES ENERGETICOS IMPLEMENTADOS Y EN IMPLEMENTACION POR LA SUBDIRECCIÓN DE CONTRATOS Y SEGUIMIENTO DEL IPSE,Presentación de oferta,03/21/2024,03/21/2024,,,,,03/21/2024,49400000,Contratación directa,Servicios profesionales y apoyo a la gestión,otro,Mes(es),,,,Bogotá,SUBDIRECION CONTRATOS,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,716335062,Distrito Capital de Bogotá,Bogotá,,0,No Adjudicado,EDITH NATALIA JIMENEZ MENDOZA,1030677904,V1.77101700,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5881197,700566011,Adjudicado,2024,3.9155429850746266,,1,49400000,49.39999999999999,V1.771,True,27.88321567079501,54.58896476055215,21.36348581314087,1,0.7716751390242893,0.1073737474608477,5.495223628299637,0.8222721219062805,0.2816080152988434,-2.4994909543703656,1.7716751390242893
206937,INSTITUTO DE PLANIFICACIÓN Y PROMOCIÓN DE SOLUCIONES ENERGÉTICAS PARA LAS ZONAS NO INTERCONECTADAS IPSE,899999048,DISTRITO CAPITAL DE BOGOTÁ,DISTRITO CAPITAL,Nacional,Centralizada,CO1.REQ.6298906,IPSE-IMC-005-2024,700566011,CO1.BDOS.6176744,ADQUISICION IMPRESORA MULTIFUNCIONAL Y CONSUMIBLES DE IMPRESION,ADQUISICION A TITULO DE COMPRAVENTA DE IMPRESORA MULTIFUNCIONAL Y CONSUMIBLES DE IMPRESION PARA EL IPSE,Presentación de oferta,05/27/2024,05/27/2024,,,,,05/27/2024,2354897,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,otro,día(s),05/31/2024,05/31/2024,05/31/2024,Bogotá,SECRETARIA GENERAL,0,0,24,0,2,0,0,2,0,Seleccionado,70,Si,CO1.AWD.1945917,715843082,Cundinamarca,Cota,06/07/2024,2085075,Sandra Yohana Gutierrez Alvarado,TIC AMERICA SAS,901077038,V1.44103100,Cerrado,Compraventa,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6186027,700566011,Adjudicado,2024,3.9155429850746266,,1,2354897,2.3548970000000002,V1.441,True,21.045892311588545,41.203048002638276,16.12488412857056,1,-0.8881065737135166,0.3430495401522684,-4.773538531650755,0.1989148706197739,0.2754261195659637,-2.559823538196133,0.11189342628648338
