Nombre Entidad,Valor real,Valor Proyectado,Tamaño valor extraño,veces la predicción
CONCEJO MUNICIPAL DE MARIQUITA,133.992549,304.93901422770654,-2323.7201556768505,6.272474194085197
CONCEJO MUNICIPAL DE MARSELLA,9.0,14.258344581958939,-0.5842605091065488,0.6312093208483464
CONCEJO MUNICIPAL DE MEDELLIN,11109.877785,8608.472631977458,-201.77582167684858,364.8789895075889
CONCEJO MUNICIPAL DE MELGAR,296.70000000000005,568.246321590409,-29.37981085678331,12.866175359344806
CONCEJO MUNICIPAL DE MIRAFLORES,15.414000000000001,46.2665284156722,-25.45876520864212,0.9200914922914315
CONCEJO MUNICIPAL DE MOCOA - PUTUMAYO,49.839068,107.09000284707706,-17.126937773347393,2.819112387980354
CONCEJO MUNICIPAL DE MONTENEGRO - QUINDIO **,77.80617000000001,299.14979834641724,-76.30211439664805,3.4942099312798147
CONCEJO MUNICIPAL DE MONTERIA,2379.0631670000002,1481.0179319401714,0.12917461502076066,87.8505885679496
CONCEJO MUNICIPAL DE MOSQUERA,2192.488521,1792.2116260259138,-36.8171596661566,123.8058316601241
CONCEJO MUNICIPAL DE NEIVA+,3099.953633,2833.520205540827,-103.0897661991384,149.82122503984806
CONCEJO MUNICIPAL DE NORCASIA CALDAS,2.7107970000000003,12.168412671988257,-3.488869019697254,0.22277326329014693
CONCEJO MUNICIPAL DE PACHO CUNDINAMARCA,112.84439999999998,69.87544603436586,-21.82344449707302,11.554405652560288
CONCEJO MUNICIPAL DE PAIPA,402.18329700000004,510.2766106250906,-20.555731888736446,18.29504454327516
CONCEJO MUNICIPAL DE PALESTINA CALDAS,56.2,62.033550058206785,-2.094919236495442,2.982001275115733
CONCEJO MUNICIPAL DE PALMIRA,7189.684092,4884.294700325904,-53.872283556433594,291.0500042067186
CONCEJO MUNICIPAL DE PASTO*/,2584.7467100000003,2905.402993126065,-267.43642023134896,172.348826984169
CONCEJO MUNICIPAL DE PATIA CAUCA,51.41160000000001,49.4665461702549,-0.19269232952534082,2.0923228541533843
CONCEJO MUNICIPAL DE PAZ DE ARIPORO*,203.288789,243.093975462659,-35.89903624786685,11.88449051316302
CONCEJO MUNICIPAL DE PEREIRA,5385.226925,7486.910762603308,-434.42196371824167,231.2087565424686
CONCEJO MUNICIPAL DE PIEDECUESTA,885.057092,1358.927822027871,-110.60260909977966,57.94342427517923
CONCEJO MUNICIPAL DE PIJAO QUINDIO,46.900000000000006,38.99263889542671,0.228754217828174,2.5080271396135183
CONCEJO MUNICIPAL DE POPAYAN,1962.1042000000002,3801.1408404473054,-509.0948429626975,102.88598256248014
CONCEJO MUNICIPAL DE PROVIDENCIA,34.52231999999999,121.58052861278648,-69.81717199927799,1.5010817556305667
CONCEJO MUNICIPAL DE PUENTE NACIONAL,10.6,26.325292046711855,-2.9408448693213076,0.8167413492927283
CONCEJO MUNICIPAL DE PUERTO BERRÍO EN ANTIOQUIA,126.25712700000001,159.25497225548233,-3.761773781066572,6.8646259452576
CONCEJO MUNICIPAL DE PUERTO BOYACA,406.91200000000003,302.90384579775935,-24.91319720464602,18.67699388936815
CONCEJO MUNICIPAL DE PUERTO COLOMBIA,652.2008960000001,985.5013976890805,-31.853639524797895,23.19032039826183
CONCEJO MUNICIPAL DE PUERTO GAITAN,334.88030999999995,132.11336332906131,-8.142232075147833,15.98773275248277
CONCEJO MUNICIPAL DE PUERTO LOPEZ,34.830000000000005,25.05007255671064,0.2807903371601885,1.3904151343733107
CONCEJO MUNICIPAL DE PUERTO SALGAR,202.079789,231.4779221349449,-24.34557469040202,10.553642662060744
CONCEJO MUNICIPAL DE QUIMBAYA QUINDIO,104.95400000000001,214.36089914240532,-9.131197256353474,4.216873883032026
CONCEJO MUNICIPAL DE RAMIRIQUI,25.426253999999997,243.38029829437562,-150.4408409644662,1.1661951500520462
CONCEJO MUNICIPAL DE RESTREPO META,112.80000000000001,179.5416775886607,-9.581103379379392,6.1921752838271225
CONCEJO MUNICIPAL DE SABANETA,3292.395898,2818.1579931701212,-42.37957088525932,140.03995982942482
CONCEJO MUNICIPAL DE SAN EDUARDO,49.95952100000001,120.21121844743114,-21.241268202704067,2.4772747483707596
CONCEJO MUNICIPAL DE SAN FRANCISCO CUNDINAMARCA,0.19873,18.7380291842712,-93.28888031133296,0.010605704476477976
CONCEJO MUNICIPAL DE SAN GIL,373.89052200000003,504.41249474286377,-54.8127670169319,18.528163782087425
CONCEJO MUNICIPAL DE SAN JERÓNIMO,180.425044,284.92164145645694,-15.586275584139972,7.6231736253095645
CONCEJO MUNICIPAL DE SAN JOSE CALDAS,30.800000000000008,29.53674440575024,0.041014792021096314,1.042768951679178
CONCEJO MUNICIPAL DE SAN JOSE DE CÚCUTA.,2090.526263,3311.797598195187,-289.63215982864904,126.99437492371239
CONCEJO MUNICIPAL DE SAN JUAN BAUTISTA DE GUACARI,209.364,441.1756810631536,-52.30252734835959,11.051244249319653
CONCEJO MUNICIPAL DE SAN MATEO,39.370000000000005,78.51259509269451,-5.419664040640191,1.6486907114269345
CONCEJO MUNICIPAL DE SAN PEDRO DE URABA,22.73704,112.56106510126418,-17.21224893562568,0.8023856585573813
CONCEJO MUNICIPAL DE SANTA FE DE ANTIOQUIA,561.892781,671.6175278856803,-16.083659295064916,19.297079708171637
CONCEJO MUNICIPAL DE SANTA ROSA DE CABAL,479.85233,400.7383248027835,-0.25985068865627736,29.236227835557827
CONCEJO MUNICIPAL DE SANTO DOMINGO DE SILOS,17.912851,12.493613516604237,0.30253349862597323,1.433760615068931
CONCEJO MUNICIPAL DE SATIVANORTE,37.751954000000005,42.916758781416,-0.32551043471780355,1.8113678932239285
CONCEJO MUNICIPAL DE SEGOVIA,1031.1152430000002,466.8468038225362,-4.584089255897649,32.17566644697171
CONCEJO MUNICIPAL DE SEVILLA VALLE,29.499651,82.38851611815791,-27.20242188662655,2.4313397425908647
CONCEJO MUNICIPAL DE SIBATE CUNDINAMARCA,447.79854100000006,566.0582656919402,-61.66161732145811,21.213614959113343
CONCEJO MUNICIPAL DE SINCELEJO CMS,2054.995103,2317.958044748523,-52.44442041335986,112.31010369982701
CONCEJO MUNICIPAL DE SOGAMOSO,420.74673,696.3616674777817,-43.96136808796368,26.07522812459099
CONCEJO MUNICIPAL DE SOLEDAD,572.802978,858.7831700278862,-41.68394566505128,22.19028406002409
CONCEJO MUNICIPAL DE SONSÓN,218.88209300000003,344.1814610374182,-8.733184680498551,8.429713897305849
CONCEJO MUNICIPAL DE SOPETRAN.,182.800188,270.82954281370564,-14.023290111540872,7.2317114959775814
CONCEJO MUNICIPAL DE SOPO,455.38689100000005,753.7616494014475,-61.02994438879299,17.247054590394136
CONCEJO MUNICIPAL DE SUBACHOQUE,139.368893,435.93075623735604,-89.38126390922798,5.813040011054978
CONCEJO MUNICIPAL DE SUESCA,13.999998999999999,13.911684441618451,0.006308183192123633,1.006348228983497
CONCEJO MUNICIPAL DE SUTATAUSA CUNDINAMARCA,16.207868,79.22628356392343,-18.64988609380348,0.7189852837279509
CONCEJO MUNICIPAL DE TAME ARAUCA,45.268800000000006,62.192066063154904,-2.446251899048346,3.6522075078225296
CONCEJO MUNICIPAL DE TENJO,1768.686901,1164.596774381822,-4.221294285362381,58.925459452688706
CONCEJO MUNICIPAL DE TIBASOSA,339.510246,601.3273919052602,-52.4084355315313,15.665133818496564
CONCEJO MUNICIPAL DE TINJACÁ - BOYACA,23.74123,69.58189691453414,-19.01524581144437,1.2390888298406049
CONCEJO MUNICIPAL DE TUNJA,1796.0727490000002,3677.8174572900825,-301.0964643121648,100.13438747368372
CONCEJO MUNICIPAL DE TUTA,92.1296,304.53174560695805,-130.0038915217972,5.37994213726792
CONCEJO MUNICIPAL DE VALLEDUPAR,1577.495703,2106.659857275099,-167.45215368309857,71.64102725180754
CONCEJO MUNICIPAL DE VILLA DE LEYVA BOYACA,117.730976,252.0805845302695,-38.994311211741795,6.011217026296208
CONCEJO MUNICIPAL DE VILLA DEL ROSARIO.,413.216651,298.53273870802184,0.31712686338921503,26.988994334105517
CONCEJO MUNICIPAL DE VILLANUEVA CASANARE,336.617785,374.3814771674669,-20.06023200928678,17.174951936324767
CONCEJO MUNICIPAL DE VILLAVICENCIO,1345.2473810000001,1541.4346642125872,-53.31618866213481,59.39019286197263
CONCEJO MUNICIPAL DE VILLETA,244.380523,591.6165885804213,-92.94146335546137,9.085581800546843
CONCEJO MUNICIPAL DE VITERBO,7.031000000000001,36.282410933557685,-10.235941757535244,0.35383880625095815
CONCEJO MUNICIPAL DE YACUANQUER,61.890100000000004,137.23431557240997,-108.37364314776197,2.5074145889217765
CONCEJO MUNICIPAL DE YOPAL,2526.273317,2612.896021431036,-102.90726818296524,118.7925545909404
CONCEJO MUNICIPAL DE YUMBO,3067.4678430000004,4026.227182274547,-95.83644227682177,96.5679470659075
CONCEJO MUNICIPAL DE ZIPAQUIRA**,1136.7224030000002,691.6559859544927,-9.482757628795857,49.73685440340251
CONCEJO MUNICIPAL DEL CARMEN DE BOLIVAR,12.806696000000002,103.26986685629707,-47.20608943213332,0.6375597101934272
CONCEJO MUNICIPAL DEL GUAMO,4.5,59.81471312475492,-24.916620906139713,0.15046465208700066
CONCEJO MUNICIPAL DEL SOCORRO,189.80000000000004,195.4116051358553,-8.087095482903965,9.894449357367652
CONCEJO MUNICIPAL EL COLEGIO CUNDINAMARCA,110.715958,227.08039474451905,-31.734352365970985,6.307271628277743
CONCEJO MUNICIPAL EL PEÑOL,201.633,243.95692970885545,-10.769178009049416,8.662046463572805
CONCEJO MUNICIPAL FLORIDA,86.4,84.64207022682697,-0.5373247172054207,4.761982612080229
CONCEJO MUNICIPAL GAMEZA BOYACA,38.201299000000006,128.72852262068682,-51.216120482039706,2.3674992101525305
CONCEJO MUNICIPAL GRANADA,63.00000000000001,69.62060413830929,-0.22374093953748742,1.8287722011029168
CONCEJO MUNICIPAL GUACHETA,30.633470000000003,84.25568136640862,-14.210661043276094,1.1799010975578348
CONCEJO MUNICIPAL LA UVITA,39.7825,103.63018756416848,-8.94339929725134,1.9954412698605521
CONCEJO MUNICIPAL LA VICTORIA VALLE,4.171670000000001,15.002288762211709,-2.5962309488074817,0.27806890442661986
CONCEJO MUNICIPAL MOGOTES,12.987712999999998,29.554594760071225,-1.2755811404264346,0.4394481841296171
CONCEJO MUNICIPAL MONIQUIRA,51.78427800000001,201.00896209888833,-46.447308760671504,1.5922622711247076
CONCEJO MUNICIPAL MONTERREY CASANARE.,24.3142,91.95910574256288,-17.985905622315784,1.0991406718941727
CONCEJO MUNICIPAL OICATA,14.226,74.16660498480861,-36.98200598402868,0.48324114839388493
CONCEJO MUNICIPAL PACORA,17.4,49.26558182517616,-3.347976457263819,0.8852666841623942
CONCEJO MUNICIPAL PAYA BOYACÁ,36.329049,86.76218145630945,-13.339168351599794,1.6702367015026822
CONCEJO MUNICIPAL PAZ DE RIO,34.719,178.7375549886698,-62.06985271525475,1.7410359231186021
CONCEJO MUNICIPAL POLICARPA,1.7,23.655297220699605,-12.914880718058592,0.07186551004366211
CONCEJO MUNICIPAL PUERTO ASIS,221.47249000000002,228.21167059441092,-14.000618179791884,9.97229105730994
CONCEJO MUNICIPAL RIONEGRO ANTIOQUIA,4731.5698,2627.1072406116823,-48.8008046224838,263.69748314017323
CONCEJO MUNICIPAL SALENTO.,22.624008,50.31163661506376,-3.0558796956398995,1.0122349032654427
CONCEJO MUNICIPAL SAN JUAN NEPOMUCENO,10.5,54.00466139706927,-14.6143476678274,0.387388008600108
CONCEJO MUNICIPAL SAN PEDRO DE LOS MILAGROS,280.298388,368.6475063841537,-11.574267487890095,11.282680005356717
CONCEJO MUNICIPAL SAN RAFEL,40.400000000000006,99.78073579570247,-9.315296144035225,1.9580646449254147
CONCEJO MUNICIPAL SAN ROQUE,18.999999999999996,24.520586200504003,-0.29055716844757934,0.7748591263127904
CONCEJO MUNICIPAL SAN VICENTE DEL CAGUAN,154.564571,226.9666900437223,-44.927090658227854,8.80093221838234
CONCEJO MUNICIPAL SAN VICENTE FERRER,40.13275,55.66900292011023,-4.049831501694526,2.0310611810130377
CONCEJO MUNICIPAL SANJOSE DE LA MONTAÑA,18.698500000000003,89.7478989490219,-19.17784506927586,0.8694747253554144
CONCEJO MUNICIPAL SANTA ROSA DE OSOS,202.855544,203.5985111669557,-2.666770265605043,8.073033974509283
CONCEJO MUNICIPAL SASAIMA,6.017861999999999,20.5170800353027,-2.409363663590608,0.29330986620149496
CONCEJO MUNICIPAL SIMIJACA - CUNDINAMARCA,40.8116,123.19682036041482,-9.710308995649484,1.8663471853565996
CONCEJO MUNICIPAL SUPIA CALDAS,3.5771,16.131831206050638,-3.5097512527048833,0.2217417201004633
CONCEJO MUNICIPAL TABIO,219.633874,350.31797693512596,-15.240353342643278,8.807280550726647
CONCEJO MUNICIPAL VILLAMARIA CALDAS,110.25539,274.75039196314873,-33.317099314401474,5.926667278756383
CONCEJO MUNICIPAL VILLANUEVA,18.0,30.182015677094068,-0.6767786487274482,0.5963816397345747
CONCEJO MUNICIPAL ZARZAL,186.984444,306.25318000985897,-47.183362072230366,11.802955879320296
CONCEJO MUNICIPIO DE  GUADUAS,52.46000000000001,140.8577419116743,-15.033970120852226,2.6112911539148356
CONCEJO MUNICIPIO DE CAUCASIA ANTIOQUIA,222.94395500000002,236.8829619005081,-1.92107277522536,10.99472697401455
CONCEJO MUNICIPIO DE IZA,53.481916999999996,196.73074617294904,-48.925358799441,1.9327870313969635
CONCEJO MUNICIPIO DE LOS PATIOS,517.394819,710.7407197340348,-47.84807688760545,24.440271320513386
CONCEJO MUNICIPIO DE MIRANDA,187.15867000000003,130.61280649352855,-1.1060329061691965,10.8891098505796
CONCEJO MUNICIPIO DE SESQUILE CUNDINAMARCA,175.42702500000001,290.3675897583762,-30.989730425503712,6.33204083574267
CONCEJO MUNICIPIO DE TOCANCIPÁ,1759.887139,2003.9648484671116,-109.8168766500071,58.217230501516084
CONCEJO MUNICIPIO DE TULUA,1054.287084,1059.2884831965173,-103.3388350701198,58.1461642716521
CONCEJO MUNICIPIO LA CEJA DEL TAMBO,957.9528620000001,1769.165457802794,-128.61167157951311,43.83017299089452
CONCEJO ROLDANILLO,119.1,177.93000127254624,-5.7398036929502325,7.5596867382320525
CONCEJO SANTA BÁRBARA ANTIOQUIA,15.0,78.26827246588807,-9.537180599800466,0.3776844100611705
CONCEJO VENECIA ANTIOQUIA,82.368195,339.0388029782701,-31.387911974460412,2.7166265479281875
CONCEJO YOLOMBO,102.301123,269.85782068058995,-19.384092217272276,3.9881561476384997
CONCEJOBARRANCA,5219.249052,6939.980732562872,-335.24592232828013,271.3615315267051
CONCENTRACIÓN DE DESARROLLO RURAL,57.56025,125.57516949599503,-1.1816300223851535,0.4583728632899498
CONGRESO DE LA REPÚBLICA - HONORABLE SENADO DE LA REPÚBLICA,41438.495192,43826.04505692,-1338.0806792375952,1527.9398190590475
CONSEJO PROFESIONAL DE ADMINISTRACION AMBIENTAL,14.130000000000004,117.52208259380323,-79.23189070660644,0.6873008352512983
CONSEJO PROFESIONAL DE ADMINISTRACION DE EMPRESAS,30.918705000000003,119.52591246569037,-23.802043379730396,1.6805699679157795
CONSEJO PROFESIONAL DE GEOLOGIA,495.623396,919.963524840841,-113.16013966902565,13.351310337196601
CONSEJO PROFESIONAL DE INGENIERIA DE PETROLEOS,118.92264300000001,526.1338425889628,-163.66255957121112,3.084604421308405
CONSEJO PROFESIONAL DE INGENIERIA QUIMICA DE COLOMBIA,435.270748,1069.1369568001444,-133.3306231393314,11.302379177319231
CONSEJO PROFESIONAL NACIONAL DE ARQUITECTURA Y SUS PROFESIONES AUXILIARES,3164.56956,4500.376981680227,-265.27909012300324,49.99489359307806
CONSEJO PROFESIONAL NACIONAL DE INGENIERIA,2844.7066720000003,3295.330413774876,-110.77151813257602,48.89723944094868
CONSERVATORIO DE IBAGUE INSTITUCION EDUCATIVA TECNICA MUSICAL AMINA MELENDRO DE PULECIO,107.94605,459.3620541465778,-73.28123987980194,7.935520979965213
CONSERVATORIO DEL TOLIMA,9574.436937,7666.864993734552,-461.3068119226088,203.18755671825642
CONTADURÍA GENERAL DE LA NACIÓN,12378.653439,12722.0299230225,-202.3968962433449,266.78508386412494
CONTRALORIA  GENERAL DEL QUINDIO,1211.5863020000002,1087.8244905485697,-60.97631340280998,43.53618618700116
CONTRALORIA CALI,5511.611674000001,6635.717625040288,-155.99172984316144,230.85693124889897
CONTRALORIA DE BOGOTA,38027.435540000006,39228.06699950761,-573.7961944068165,1151.4929193534213
CONTRALORIA DE CUNDINAMARCA,1046.052003,799.1645050563875,-26.162245746365645,27.19091586303264
CONTRALORIA DEPARTAMENTAL DE BOLIVAR,538.4189430000001,749.0742276529478,-19.606271498549226,14.915639518518589
CONTRALORIA DEPARTAMENTAL DE CASANARE,2414.4684510000006,2032.9503807787548,-21.691769939657057,68.87812871067027
CONTRALORIA DEPARTAMENTAL DE NARIÑO,309.426526,683.4840236765507,-86.08385286279452,11.375648383315209
CONTRALORIA DEPARTAMENTAL DE SANANDRES,5538.544757000001,2232.872645117034,-33.46975847293354,168.4033956282754
CONTRALORIA DEPARTAMENTAL DEL ATLANTICO,677.977396,955.4692597439873,-66.776328531751,19.0019780013139
CONTRALORIA DEPARTAMENTAL DEL CAQUETA1,443.381354,962.1970593096374,-97.08151434879214,19.323608782435755
CONTRALORIA DEPARTAMENTAL DEL GUAINIA,302.551237,546.4758907518882,-59.330994174338656,15.252545437566013
CONTRALORIA DEPARTAMENTAL DEL GUAVIARE,503.714374,744.2012347455019,-50.63052143813814,20.411068803985838
CONTRALORIA DEPARTAMENTAL DEL HUILA,1207.641028,1576.0846712327877,-56.2143817459239,35.417995298264835
CONTRALORIA DEPARTAMENTAL DEL META,649.4166710000001,553.2318699417683,-5.70509044456423,30.04399915840638
CONTRALORIA DEPARTAMENTAL DEL TOLIMA,2371.7078060000003,2473.7084877511998,-75.78022395381669,102.68923520005349
CONTRALORIA DEPARTAMENTAL DEL VALLE DEL CAUCA,3037.342861,2366.6286145163735,-31.8804846577427,70.09842344249928
CONTRALORIA DEPARTAMENTAL DEL VICHADA,317.40717600000005,658.5035477345953,-104.6828184469851,15.246994507615542
CONTRALORIA DISTRITAL DE BARRANQUILLA,607.161554,768.3460037054673,-48.39084494369969,14.203706019095225
CONTRALORIA DISTRITAL DE BUENAVENTURA,1381.2207560000002,1915.6577474010987,-81.27791248730408,66.66809298137035
CONTRALORIA DISTRITAL DE CARTAGENA DE INDIAS,1100.5411470000001,1690.2765271257838,-108.73710935093774,27.485735259023798
CONTRALORIA DISTRITAL DE SANTA MARTA,2151.5035900000003,2221.2359553321044,-139.60832976619713,101.90821738019365
CONTRALORIA GENERAL DE BOYACA,385.149531,713.3420596010787,-40.2445457276155,15.808573924528924
CONTRALORIA GENERAL DE CALDAS,1797.441653,1286.1891435248872,-108.99679215703527,50.332920146041715
CONTRALORIA GENERAL DE LA REPUBLICA - CGR - GERENCIA DEPARTAMENTAL MAGDALENA,464.60915000000006,513.1181434297035,-9.557630867513472,6.18706449052961
CONTRALORIA GENERAL DE LA REPUBLICA - CGR DEPARTAMENTAL PUTUMAYO,469.1788120000001,285.18760914772633,-2.232903571457438,15.040574593859915
CONTRALORIA GENERAL DE LA REPUBLICA - CGR-GERENCIA DEPARTAMENTAL CESAR,497.98286500000006,541.1280427619113,-47.49247647415297,8.327334130967621
CONTRALORIA GENERAL DE LA REPUBLICA - GERENCIA DEPARTAMENTAL  CALDAS,362.169086,398.1584788175392,-24.422588138111376,5.350226343150066
CONTRALORIA GENERAL DE LA REPUBLICA - GERENCIA DEPARTAMENTAL CHOCO,730.0507240000001,785.5533849164963,-10.786212338290397,10.637723162884388
CONTRALORIA GENERAL DE LA REPUBLICA -GERENCIA DEPARTAMENTAL VICHADA,494.0854520000001,555.8300061998405,-24.46856176097993,10.223842370011033
CONTRALORIA GENERAL DE LA REPUBLICA GERENCIA COLEGIADA CAQUETA,554.2840100000001,371.4230519157271,-37.939611003406505,10.149533468490457
CONTRALORIA GENERAL DE LA REPUBLICA GERENCIA DEPARTAMENTAL COLEGIADA DE BOLIVAR,625.772905,813.6398367309934,-91.9645466368079,19.296883411824616
CONTRALORIA GENERAL DE LA REPUBLICA- CGR GERENCIA DEPARTAMENTAL ARAUCA,529.6783369999999,530.6933618363557,-6.364739458436059,7.39222892494853
CONTRALORIA GENERAL DE LA REPUBLICA- CGR- DEPARTAMENTAL GUAJIRA,1097.08309,740.3716879377773,-52.05082980948799,20.18345341033495
CONTRALORIA GENERAL DE LA REPUBLICA-CGR- GERENCIA DEPARTAMENTAL ANTIOQUIA,100.598882,125.0303448111157,-1.5017595312898142,4.082949311305557
CONTRALORIA GENERAL DE LA REPUBLICA-CGR- GERENCIA DEPARTAMENTAL ATLÁNTICO,385.05309000000005,856.6736250830329,-127.88737826482482,3.692008215049177
CONTRALORIA GENERAL DE LA REPUBLICA-CGR- GERENCIA DEPARTAMENTAL BOYACA,1036.571446,395.73430179463,3.863202230664383,23.00143585050349
CONTRALORIA GENERAL DE LA REPUBLICA-CGR- GERENCIA DEPARTAMENTAL CASANARE,684.236747,514.6930561588647,-5.1437492883343605,9.130814444281938
CONTRALORIA GENERAL DE LA REPUBLICA-CGR- GERENCIA DEPARTAMENTAL CAUCA,296.46545499999996,528.6664599321645,-54.00367973754037,8.551850948920674
CONTRALORIA GENERAL DE LA REPUBLICA-CGR- GERENCIA DEPARTAMENTAL NORTE DE SANTANDER,763.9139460000001,572.2575785587352,-22.626615323272876,9.288591973761237
CONTRALORIA GENERAL DE LA REPUBLICA-CGR-GERENCIA DEPARTAMENTAL AMAZONAS,337.59127500000005,286.5957428855883,-5.832495130471869,10.29769625851245
CONTRALORIA GENERAL DE LA REPUBLICA-CGR-GERENCIA DEPARTAMENTAL CORDOBA,826.2480100000001,917.5288047590261,-21.572378473620574,12.74383067526571
CONTRALORIA GENERAL DE LA REPUBLICA-CGR-GERENCIA DEPARTAMENTAL SAN ANDRES,408.284368,246.41879068454767,-8.526088755667342,12.008136362093394
CONTRALORIA GENERAL DE LA REPUBLICA-CGR-GERENCIA DEPARTAMENTAL SANTANDER,332.08364900000004,315.8020185706445,-66.33835807839542,10.788687431719925
CONTRALORIA GENERAL DE LA REPUBLICA-CGR-GERENCIA DEPARTAMENTAL VAUPES,506.3140000000001,270.98060034800494,-2.488736040290064,20.01251948855049
CONTRALORIA GENERAL DE LA REPUBLICA-GERENCIA RISARALDA,584.984783,568.396649820459,-50.97438058388753,14.71379512868554
CONTRALORIA GENERAL DE LA REPÚBLICA - CGR GERENCIA DEPARTAMENTAL COLEGIADA NARIÑO,197.80503100000004,345.3478586115369,-30.948944868812454,3.9903675047261387
CONTRALORIA GENERAL DE LA REPÚBLICA - CGR GERENCIA DEPARTAMENTAL META,763.232137,359.9364069516528,-6.244113490525797,10.273868570852551
CONTRALORIA GENERAL DE LA REPÚBLICA-CGR- GERENCIA DEPARTAMENTAL GUANIA,229.91889500000002,350.4570229870261,-8.331112767936542,6.622259988669789
CONTRALORIA GENERAL DE SANTANDER,494.8496190000001,360.86716700094377,-9.987696491410393,12.595969048505474
CONTRALORIA GENERAL DEL CAUCA,517.30867,710.9513488021445,-78.5467218175214,21.306856089401983
CONTRALORIA GENERAL DEL DEPARTAMENTO DE CORDOBA,813.5487750000001,1162.6479828340568,-36.96264154124827,20.16653825561161
CONTRALORIA GENERAL DEL DEPARTAMENTO DE RISARALDA,1466.625244,2214.316350299601,-87.07221237723003,40.023731953030946
CONTRALORIA GENERAL DEL DEPARTAMENTO DE SUCRE,339.641206,784.7344353172286,-32.433044496831855,11.279052308545031
CONTRALORIA GENERAL DEL DEPARTAMENTO DEL CESAR,346.296118,457.1497206365015,-22.848910280744345,8.985486677018953
CONTRALORIA GENERAL DEL DEPARTAMENTO DEL CHOCO,386.7739,362.0655588682952,-6.896135638643746,19.255295417796113
CONTRALORIA GENERAL DEL DEPARTAMENTO DEL MAGDALENA,935.2471110000001,1189.3284401227124,-217.53972917993127,33.401938827374124
CONTRALORIA GENERAL DEL DEPARTAMENTO DEL PUTUMAYO,670.245135,1101.1484666705508,-50.09847647803067,31.368985169016476
CONTRALORIA GENERAL DEL DEPARTAMENTO NORTE DE SANTADER,1352.915228,1263.8439356177978,-52.13196529229139,39.78447880583302
CONTRALORIA GENERAL DEL MUNICIPIO DE MANIZALES,1048.9361040000001,1770.65323826657,-162.3848846213473,31.829815088425228
CONTRALORIA MUNICIPAL DE ARMENIA QUINDIO,138.528364,555.3717193088909,-110.35557469130624,2.623598344733862
CONTRALORIA MUNICIPAL DE BARRANCABERMEJA.,1881.497971,2074.110653108058,-52.13781321357494,93.5037539949013
CONTRALORIA MUNICIPAL DE BELLO,602.609176,969.8744950878427,-101.95212253291805,23.77864276684173
CONTRALORIA MUNICIPAL DE BUCARAMANGA,315.69747,272.11859123373364,-30.876300937614122,10.397438069750821
CONTRALORIA MUNICIPAL DE CUCUTA,80.96938199999998,124.93215788065555,-19.505243429041805,3.319625718580534
CONTRALORIA MUNICIPAL DE DOSQUEBRADAS,107.83963400000002,493.9542531717345,-107.7447188298803,4.588320931612465
CONTRALORIA MUNICIPAL DE ENVIGADO,544.620337,683.6766122298004,-89.90683688049732,21.36462014403097
CONTRALORIA MUNICIPAL DE FLORIDABLANCA,251.760062,524.8692176447533,-51.414713212859375,12.23729571010291
CONTRALORIA MUNICIPAL DE GIRON,33.007481999999996,90.16985367942551,-9.37408974069892,1.3686963167833195
CONTRALORIA MUNICIPAL DE IBAGUE,2730.705167,4386.781944134649,-475.279934733938,107.38348768795788
CONTRALORIA MUNICIPAL DE NEIVA.,517.1904760000001,1031.6711963396813,-273.08471312626057,21.53302618214738
CONTRALORIA MUNICIPAL DE PALMIRA,469.21761200000003,479.33990485992723,-8.701687973690948,21.086357562223938
CONTRALORIA MUNICIPAL DE POPAYAN,160.228339,392.17413114363706,-127.85973320866418,7.824307293267514
CONTRALORIA MUNICIPAL DE RIONEGRO,4280.8879400000005,2710.5489046799803,-84.2847076584219,164.8350001256837
CONTRALORIA MUNICIPAL DE SINCELEJO,718.684513,775.8993633417659,-51.38672332060115,31.80135649769174
CONTRALORIA MUNICIPAL DE SOLEDAD - ATLÁNTICO,197.26923900000003,336.5382310663506,-16.626673961815605,7.9586005224423495
CONTRALORIA MUNICIPAL DE TUNJA,402.59299699999997,771.6452770375425,-152.25016238733267,16.59168792431805
CONTRALORIA MUNICIPAL DE VALLEDUPAR,617.5162990000001,1351.0362575263039,-1546.0195878385296,24.890228693559585
CONTRALORIA MUNICIPAL DE VILLAVICENCIO,233.62168200000002,562.9122625864941,-107.17461119593418,11.137343489532002
CONTRALORIA MUNICIPAL DE YUMBO,2393.2948030000002,2102.4502634954174,-65.64061414536702,102.45045341417921
CONTRALORIA MUNICIPAL DEL MUNICIPIO DE SAN JERONIMO DE MONTERIA,89.34333300000002,267.784270303546,-71.83827968600572,3.3706851614333635
CONTRALORIA MUNICIPAL ITAGUI,75.45914100000002,421.9498958387864,-203.86185049526514,3.1025056196233427
CONTRALORÍA DEPARTAMENTAL DE ARAUCA,292.955164,774.9198684684912,-167.20665213846215,4.9809412045405175
CONTRALORÍA DISTRITAL DE MEDELLÍN,3877.087132,3089.4844954451473,-155.1201141358228,86.3999949734484
CONTRALORÍA GENERAL DE LA REPÚBLICA- CGR-GERENCIA DEPARTAMENTAL TOLIMA,278.258888,262.15883486369853,-13.222876333184177,9.313528275392697
CONTRALORÍA MUNICIPAL DE PASTO,145.697634,444.5678998531394,-75.75188290867439,5.245386916168194
CONTRALORÍA MUNICIPAL DE TULUÁ,582.77756,1215.4855623433773,-130.30068098309917,24.11701633625212
